,Camera,Steering,Predicted,PicUsed
259,Charrito_Log17_Pic_260.jpg,0.72,-0.05730144679546356,Charrito_Log17_Pic_260.jpg
260,Charrito_Log17_Pic_261.jpg,0.74,-0.017464905977249146,Charrito_Log17_Pic_261.jpg
261,Charrito_Log17_Pic_262.jpg,0.74,-0.03189544379711151,Charrito_Log17_Pic_262.jpg
262,Charrito_Log17_Pic_263.jpg,0.72,-0.05755828320980072,Charrito_Log17_Pic_263.jpg
263,Charrito_Log17_Pic_264.jpg,0.72,-0.19095869362354279,Charrito_Log17_Pic_264.jpg
264,Charrito_Log17_Pic_265.jpg,0.72,-0.16225047409534454,Charrito_Log17_Pic_265.jpg
265,Charrito_Log17_Pic_266.jpg,0.72,-0.2252306193113327,Charrito_Log17_Pic_266.jpg
266,Charrito_Log17_Pic_267.jpg,0.72,-0.17702442407608032,Charrito_Log17_Pic_267.jpg
267,Charrito_Log17_Pic_268.jpg,0.72,-0.06824665516614914,Charrito_Log17_Pic_268.jpg
268,Charrito_Log17_Pic_269.jpg,0.72,-0.03075157292187214,Charrito_Log17_Pic_269.jpg
269,Charrito_Log17_Pic_270.jpg,0.74,-0.03996271640062332,Charrito_Log17_Pic_270.jpg
270,Charrito_Log17_Pic_271.jpg,0.74,-0.12127288430929184,Charrito_Log17_Pic_271.jpg
271,Charrito_Log17_Pic_272.jpg,0.74,-0.08555307239294052,Charrito_Log17_Pic_272.jpg
272,Charrito_Log17_Pic_273.jpg,0.72,-0.08900123089551926,Charrito_Log17_Pic_273.jpg
273,Charrito_Log17_Pic_274.jpg,0.72,-0.06007281318306923,Charrito_Log17_Pic_274.jpg
274,Charrito_Log17_Pic_275.jpg,0.72,-0.028282640501856804,Charrito_Log17_Pic_275.jpg
275,Charrito_Log17_Pic_276.jpg,0.74,0.03596971184015274,Charrito_Log17_Pic_276.jpg
276,Charrito_Log17_Pic_277.jpg,0.74,0.061061639338731766,Charrito_Log17_Pic_277.jpg
277,Charrito_Log17_Pic_278.jpg,0.74,0.13647601008415222,Charrito_Log17_Pic_278.jpg
278,Charrito_Log17_Pic_279.jpg,0.74,0.08295435458421707,Charrito_Log17_Pic_279.jpg
279,Charrito_Log17_Pic_280.jpg,0.72,0.032307952642440796,Charrito_Log17_Pic_280.jpg
280,Charrito_Log17_Pic_281.jpg,0.72,-0.03140317276120186,Charrito_Log17_Pic_281.jpg
281,Charrito_Log17_Pic_282.jpg,0.72,0.013797437772154808,Charrito_Log17_Pic_282.jpg
282,Charrito_Log17_Pic_283.jpg,0.74,0.04166547581553459,Charrito_Log17_Pic_283.jpg
283,Charrito_Log17_Pic_284.jpg,0.74,0.11991003155708313,Charrito_Log17_Pic_284.jpg
284,Charrito_Log17_Pic_285.jpg,0.74,0.02757091633975506,Charrito_Log17_Pic_285.jpg
285,Charrito_Log17_Pic_286.jpg,0.72,0.0032664944883435965,Charrito_Log17_Pic_286.jpg
286,Charrito_Log17_Pic_287.jpg,0.72,-0.10592048615217209,Charrito_Log17_Pic_287.jpg
287,Charrito_Log17_Pic_288.jpg,0.72,-0.018241899088025093,Charrito_Log17_Pic_288.jpg
288,Charrito_Log17_Pic_289.jpg,0.72,0.0017558855470269918,Charrito_Log17_Pic_289.jpg
289,Charrito_Log17_Pic_290.jpg,0.74,0.023498017340898514,Charrito_Log17_Pic_290.jpg
290,Charrito_Log17_Pic_291.jpg,0.74,0.039444636553525925,Charrito_Log17_Pic_291.jpg
291,Charrito_Log17_Pic_292.jpg,0.74,0.06429046392440796,Charrito_Log17_Pic_292.jpg
292,Charrito_Log17_Pic_293.jpg,0.74,0.024309806525707245,Charrito_Log17_Pic_293.jpg
293,Charrito_Log17_Pic_294.jpg,0.74,-0.023097675293684006,Charrito_Log17_Pic_294.jpg
294,Charrito_Log17_Pic_295.jpg,0.72,-0.08761347085237503,Charrito_Log17_Pic_295.jpg
295,Charrito_Log17_Pic_296.jpg,0.72,-0.2102048397064209,Charrito_Log17_Pic_296.jpg
296,Charrito_Log17_Pic_297.jpg,0.72,-0.20107650756835938,Charrito_Log17_Pic_297.jpg
297,Charrito_Log17_Pic_298.jpg,0.72,-0.11412478238344193,Charrito_Log17_Pic_298.jpg
298,Charrito_Log17_Pic_299.jpg,0.72,-0.12208179384469986,Charrito_Log17_Pic_299.jpg
299,Charrito_Log17_Pic_300.jpg,0.72,-0.10875396430492401,Charrito_Log17_Pic_300.jpg
300,Charrito_Log17_Pic_301.jpg,0.72,-0.06654530018568039,Charrito_Log17_Pic_301.jpg
301,Charrito_Log17_Pic_302.jpg,0.72,-0.06762881577014923,Charrito_Log17_Pic_302.jpg
302,Charrito_Log17_Pic_303.jpg,0.72,-0.04824097082018852,Charrito_Log17_Pic_303.jpg
303,Charrito_Log17_Pic_304.jpg,0.72,-0.015845313668251038,Charrito_Log17_Pic_304.jpg
304,Charrito_Log17_Pic_305.jpg,0.74,-0.007800348103046417,Charrito_Log17_Pic_305.jpg
305,Charrito_Log17_Pic_306.jpg,0.74,0.0011059169191867113,Charrito_Log17_Pic_306.jpg
306,Charrito_Log17_Pic_307.jpg,0.72,-0.02062058448791504,Charrito_Log17_Pic_307.jpg
307,Charrito_Log17_Pic_308.jpg,0.72,-0.05666417255997658,Charrito_Log17_Pic_308.jpg
308,Charrito_Log17_Pic_309.jpg,0.72,-0.04118238389492035,Charrito_Log17_Pic_309.jpg
309,Charrito_Log17_Pic_310.jpg,0.72,-0.021635783836245537,Charrito_Log17_Pic_310.jpg
310,Charrito_Log17_Pic_311.jpg,0.72,-0.013133748434484005,Charrito_Log17_Pic_311.jpg
311,Charrito_Log17_Pic_312.jpg,0.72,0.03299892693758011,Charrito_Log17_Pic_312.jpg
312,Charrito_Log17_Pic_313.jpg,0.74,0.022360248491168022,Charrito_Log17_Pic_313.jpg
313,Charrito_Log17_Pic_314.jpg,0.74,0.035133518278598785,Charrito_Log17_Pic_314.jpg
314,Charrito_Log17_Pic_315.jpg,0.72,0.0059639811515808105,Charrito_Log17_Pic_315.jpg
315,Charrito_Log17_Pic_316.jpg,0.72,-0.01612331159412861,Charrito_Log17_Pic_316.jpg
316,Charrito_Log17_Pic_317.jpg,0.72,-0.02450915426015854,Charrito_Log17_Pic_317.jpg
317,Charrito_Log17_Pic_318.jpg,0.72,-0.002049038652330637,Charrito_Log17_Pic_318.jpg
318,Charrito_Log17_Pic_319.jpg,0.72,-0.0029250523075461388,Charrito_Log17_Pic_319.jpg
319,Charrito_Log17_Pic_320.jpg,0.72,0.0073736486956477165,Charrito_Log17_Pic_320.jpg
320,Charrito_Log17_Pic_321.jpg,0.72,0.012573478743433952,Charrito_Log17_Pic_321.jpg
321,Charrito_Log17_Pic_322.jpg,0.72,0.02661104127764702,Charrito_Log17_Pic_322.jpg
322,Charrito_Log17_Pic_323.jpg,0.72,0.03374055027961731,Charrito_Log17_Pic_323.jpg
323,Charrito_Log17_Pic_324.jpg,0.74,0.043406032025814056,Charrito_Log17_Pic_324.jpg
324,Charrito_Log17_Pic_325.jpg,0.74,0.03971752151846886,Charrito_Log17_Pic_325.jpg
325,Charrito_Log17_Pic_326.jpg,0.74,0.028754964470863342,Charrito_Log17_Pic_326.jpg
326,Charrito_Log17_Pic_327.jpg,0.74,0.007200171239674091,Charrito_Log17_Pic_327.jpg
327,Charrito_Log17_Pic_328.jpg,0.74,0.0036412233021110296,Charrito_Log17_Pic_328.jpg
328,Charrito_Log17_Pic_329.jpg,0.74,0.009832390584051609,Charrito_Log17_Pic_329.jpg
329,Charrito_Log17_Pic_330.jpg,0.74,-0.014068091288208961,Charrito_Log17_Pic_330.jpg
330,Charrito_Log17_Pic_331.jpg,0.74,-0.017995530739426613,Charrito_Log17_Pic_331.jpg
331,Charrito_Log17_Pic_332.jpg,0.72,-0.04980713501572609,Charrito_Log17_Pic_332.jpg
332,Charrito_Log17_Pic_333.jpg,0.72,-0.06681401282548904,Charrito_Log17_Pic_333.jpg
333,Charrito_Log17_Pic_334.jpg,0.72,-0.07897725701332092,Charrito_Log17_Pic_334.jpg
334,Charrito_Log17_Pic_335.jpg,0.72,-0.09601692110300064,Charrito_Log17_Pic_335.jpg
335,Charrito_Log17_Pic_336.jpg,0.72,-0.09153866022825241,Charrito_Log17_Pic_336.jpg
336,Charrito_Log17_Pic_337.jpg,0.72,-0.11766546219587326,Charrito_Log17_Pic_337.jpg
337,Charrito_Log17_Pic_338.jpg,0.72,-0.10059142857789993,Charrito_Log17_Pic_338.jpg
338,Charrito_Log17_Pic_339.jpg,0.72,-0.07886075973510742,Charrito_Log17_Pic_339.jpg
339,Charrito_Log17_Pic_340.jpg,0.72,-0.039571862667798996,Charrito_Log17_Pic_340.jpg
340,Charrito_Log17_Pic_341.jpg,0.72,-0.0818433091044426,Charrito_Log17_Pic_341.jpg
341,Charrito_Log17_Pic_342.jpg,0.72,-0.04139786213636398,Charrito_Log17_Pic_342.jpg
342,Charrito_Log17_Pic_343.jpg,0.72,-0.018552258610725403,Charrito_Log17_Pic_343.jpg
343,Charrito_Log17_Pic_344.jpg,0.72,-0.021701104938983917,Charrito_Log17_Pic_344.jpg
344,Charrito_Log17_Pic_345.jpg,0.74,-0.024694645777344704,Charrito_Log17_Pic_345.jpg
345,Charrito_Log17_Pic_346.jpg,0.74,-0.002845813985913992,Charrito_Log17_Pic_346.jpg
346,Charrito_Log17_Pic_347.jpg,0.74,-0.06658229231834412,Charrito_Log17_Pic_347.jpg
347,Charrito_Log17_Pic_348.jpg,0.74,-0.06395750492811203,Charrito_Log17_Pic_348.jpg
348,Charrito_Log17_Pic_349.jpg,0.72,-0.11315196007490158,Charrito_Log17_Pic_349.jpg
349,Charrito_Log17_Pic_350.jpg,0.72,-0.14997601509094238,Charrito_Log17_Pic_350.jpg
350,Charrito_Log17_Pic_351.jpg,0.72,-0.20296575129032135,Charrito_Log17_Pic_351.jpg
351,Charrito_Log17_Pic_352.jpg,0.72,-0.14135219156742096,Charrito_Log17_Pic_352.jpg
352,Charrito_Log17_Pic_353.jpg,0.72,-0.14606837928295135,Charrito_Log17_Pic_353.jpg
353,Charrito_Log17_Pic_354.jpg,0.7,-0.1285763829946518,Charrito_Log17_Pic_354.jpg
354,Charrito_Log17_Pic_355.jpg,0.7,-0.1453608125448227,Charrito_Log17_Pic_355.jpg
355,Charrito_Log17_Pic_356.jpg,0.72,-0.03529063239693642,Charrito_Log17_Pic_356.jpg
356,Charrito_Log17_Pic_357.jpg,0.74,-0.21481215953826904,Charrito_Log17_Pic_357.jpg
357,Charrito_Log17_Pic_358.jpg,0.74,-0.20130160450935364,Charrito_Log17_Pic_358.jpg
358,Charrito_Log17_Pic_359.jpg,0.74,-0.1661462038755417,Charrito_Log17_Pic_359.jpg
359,Charrito_Log17_Pic_360.jpg,0.74,-0.13475322723388672,Charrito_Log17_Pic_360.jpg
360,Charrito_Log17_Pic_361.jpg,0.74,-0.0475863516330719,Charrito_Log17_Pic_361.jpg
361,Charrito_Log17_Pic_362.jpg,0.72,-0.0061445049941539764,Charrito_Log17_Pic_362.jpg
362,Charrito_Log17_Pic_363.jpg,0.72,-0.00987576600164175,Charrito_Log17_Pic_363.jpg
363,Charrito_Log17_Pic_364.jpg,0.72,-0.05218593031167984,Charrito_Log17_Pic_364.jpg
364,Charrito_Log17_Pic_365.jpg,0.72,-0.048301029950380325,Charrito_Log17_Pic_365.jpg
365,Charrito_Log17_Pic_366.jpg,0.72,-0.10829144716262817,Charrito_Log17_Pic_366.jpg
366,Charrito_Log17_Pic_367.jpg,0.72,-0.010286813601851463,Charrito_Log17_Pic_367.jpg
367,Charrito_Log17_Pic_368.jpg,0.72,-0.06798602640628815,Charrito_Log17_Pic_368.jpg
368,Charrito_Log17_Pic_369.jpg,0.72,-0.04176932945847511,Charrito_Log17_Pic_369.jpg
369,Charrito_Log17_Pic_370.jpg,0.72,0.02104956842958927,Charrito_Log17_Pic_370.jpg
370,Charrito_Log17_Pic_371.jpg,0.72,0.04888002574443817,Charrito_Log17_Pic_371.jpg
371,Charrito_Log17_Pic_372.jpg,0.72,0.011115578934550285,Charrito_Log17_Pic_372.jpg
372,Charrito_Log17_Pic_373.jpg,0.72,-0.005848107859492302,Charrito_Log17_Pic_373.jpg
373,Charrito_Log17_Pic_374.jpg,0.72,-0.017716623842716217,Charrito_Log17_Pic_374.jpg
374,Charrito_Log17_Pic_375.jpg,0.72,-0.02622077614068985,Charrito_Log17_Pic_375.jpg
375,Charrito_Log17_Pic_376.jpg,0.72,0.01640230417251587,Charrito_Log17_Pic_376.jpg
376,Charrito_Log17_Pic_377.jpg,0.72,-0.09787289798259735,Charrito_Log17_Pic_377.jpg
377,Charrito_Log17_Pic_378.jpg,0.72,-0.04357020556926727,Charrito_Log17_Pic_378.jpg
378,Charrito_Log17_Pic_379.jpg,0.72,-0.07357104867696762,Charrito_Log17_Pic_379.jpg
379,Charrito_Log17_Pic_380.jpg,0.72,-0.0244534183293581,Charrito_Log17_Pic_380.jpg
380,Charrito_Log17_Pic_381.jpg,0.72,-0.04038409888744354,Charrito_Log17_Pic_381.jpg
381,Charrito_Log17_Pic_382.jpg,0.72,-0.031902775168418884,Charrito_Log17_Pic_382.jpg
382,Charrito_Log17_Pic_383.jpg,0.74,-0.018804248422384262,Charrito_Log17_Pic_383.jpg
383,Charrito_Log17_Pic_384.jpg,0.74,-0.010597437620162964,Charrito_Log17_Pic_384.jpg
384,Charrito_Log17_Pic_385.jpg,0.74,-0.016104433685541153,Charrito_Log17_Pic_385.jpg
385,Charrito_Log17_Pic_386.jpg,0.74,-0.050416745245456696,Charrito_Log17_Pic_386.jpg
386,Charrito_Log17_Pic_387.jpg,0.72,-0.08605097234249115,Charrito_Log17_Pic_387.jpg
387,Charrito_Log17_Pic_388.jpg,0.72,-0.08472447842359543,Charrito_Log17_Pic_388.jpg
388,Charrito_Log17_Pic_389.jpg,0.72,-0.09178536385297775,Charrito_Log17_Pic_389.jpg
389,Charrito_Log17_Pic_390.jpg,0.72,-0.08322388678789139,Charrito_Log17_Pic_390.jpg
390,Charrito_Log17_Pic_391.jpg,0.72,-0.07886523753404617,Charrito_Log17_Pic_391.jpg
391,Charrito_Log17_Pic_392.jpg,0.72,-0.07990811765193939,Charrito_Log17_Pic_392.jpg
392,Charrito_Log17_Pic_393.jpg,0.72,-0.09417887032032013,Charrito_Log17_Pic_393.jpg
393,Charrito_Log17_Pic_394.jpg,0.72,-0.04108671471476555,Charrito_Log17_Pic_394.jpg
394,Charrito_Log17_Pic_395.jpg,0.72,-0.024894360452890396,Charrito_Log17_Pic_395.jpg
395,Charrito_Log17_Pic_396.jpg,0.72,-0.022965099662542343,Charrito_Log17_Pic_396.jpg
396,Charrito_Log17_Pic_397.jpg,0.72,0.0004931588191539049,Charrito_Log17_Pic_397.jpg
397,Charrito_Log17_Pic_398.jpg,0.74,0.021423641592264175,Charrito_Log17_Pic_398.jpg
398,Charrito_Log17_Pic_399.jpg,0.74,0.020993880927562714,Charrito_Log17_Pic_399.jpg
399,Charrito_Log17_Pic_400.jpg,0.72,-0.03114285320043564,Charrito_Log17_Pic_400.jpg
400,Charrito_Log17_Pic_401.jpg,0.72,-0.10581560432910919,Charrito_Log17_Pic_401.jpg
401,Charrito_Log17_Pic_402.jpg,0.74,-0.06610041111707687,Charrito_Log17_Pic_402.jpg
402,Charrito_Log17_Pic_403.jpg,0.74,0.031797561794519424,Charrito_Log17_Pic_403.jpg
403,Charrito_Log17_Pic_404.jpg,0.74,-0.0464678518474102,Charrito_Log17_Pic_404.jpg
404,Charrito_Log17_Pic_405.jpg,0.72,-0.10599863529205322,Charrito_Log17_Pic_405.jpg
405,Charrito_Log17_Pic_406.jpg,0.72,-0.3064240515232086,Charrito_Log17_Pic_406.jpg
406,Charrito_Log17_Pic_407.jpg,0.72,-0.25708281993865967,Charrito_Log17_Pic_407.jpg
407,Charrito_Log17_Pic_408.jpg,0.72,-0.0985766127705574,Charrito_Log17_Pic_408.jpg
408,Charrito_Log17_Pic_409.jpg,0.72,-0.05963817238807678,Charrito_Log17_Pic_409.jpg
409,Charrito_Log17_Pic_410.jpg,0.72,-0.06920526921749115,Charrito_Log17_Pic_410.jpg
410,Charrito_Log17_Pic_411.jpg,0.74,-0.018032604828476906,Charrito_Log17_Pic_411.jpg
411,Charrito_Log17_Pic_412.jpg,0.74,-0.022733135148882866,Charrito_Log17_Pic_412.jpg
412,Charrito_Log17_Pic_413.jpg,0.74,-0.039954476058483124,Charrito_Log17_Pic_413.jpg
413,Charrito_Log17_Pic_414.jpg,0.72,-0.0976848378777504,Charrito_Log17_Pic_414.jpg
414,Charrito_Log17_Pic_415.jpg,0.72,-0.10914836823940277,Charrito_Log17_Pic_415.jpg
415,Charrito_Log17_Pic_416.jpg,0.72,-0.10499808937311172,Charrito_Log17_Pic_416.jpg
416,Charrito_Log17_Pic_417.jpg,0.72,-0.0681566596031189,Charrito_Log17_Pic_417.jpg
417,Charrito_Log17_Pic_418.jpg,0.72,-0.06677360832691193,Charrito_Log17_Pic_418.jpg
418,Charrito_Log17_Pic_419.jpg,0.74,-0.0544782429933548,Charrito_Log17_Pic_419.jpg
419,Charrito_Log17_Pic_420.jpg,0.74,-0.03022763878107071,Charrito_Log17_Pic_420.jpg
420,Charrito_Log17_Pic_421.jpg,0.72,-0.06076395884156227,Charrito_Log17_Pic_421.jpg
421,Charrito_Log17_Pic_422.jpg,0.72,-0.07133015990257263,Charrito_Log17_Pic_422.jpg
422,Charrito_Log17_Pic_423.jpg,0.72,-0.06116749718785286,Charrito_Log17_Pic_423.jpg
423,Charrito_Log17_Pic_424.jpg,0.72,-0.041897837072610855,Charrito_Log17_Pic_424.jpg
424,Charrito_Log17_Pic_425.jpg,0.74,-0.031835392117500305,Charrito_Log17_Pic_425.jpg
425,Charrito_Log17_Pic_426.jpg,0.74,-0.0244846660643816,Charrito_Log17_Pic_426.jpg
426,Charrito_Log17_Pic_427.jpg,0.74,-0.07150609791278839,Charrito_Log17_Pic_427.jpg
427,Charrito_Log17_Pic_428.jpg,0.72,-0.09435269981622696,Charrito_Log17_Pic_428.jpg
428,Charrito_Log17_Pic_429.jpg,0.72,-0.20815488696098328,Charrito_Log17_Pic_429.jpg
429,Charrito_Log17_Pic_430.jpg,0.72,-0.11848165094852448,Charrito_Log17_Pic_430.jpg
430,Charrito_Log17_Pic_431.jpg,0.72,-0.08163737505674362,Charrito_Log17_Pic_431.jpg
431,Charrito_Log17_Pic_432.jpg,0.72,-0.01716228574514389,Charrito_Log17_Pic_432.jpg
432,Charrito_Log17_Pic_433.jpg,0.72,-0.015675345435738564,Charrito_Log17_Pic_433.jpg
433,Charrito_Log17_Pic_434.jpg,0.74,0.07629026472568512,Charrito_Log17_Pic_434.jpg
434,Charrito_Log17_Pic_435.jpg,0.74,0.17696985602378845,Charrito_Log17_Pic_435.jpg
435,Charrito_Log17_Pic_436.jpg,0.74,0.12668479979038239,Charrito_Log17_Pic_436.jpg
436,Charrito_Log17_Pic_437.jpg,0.74,0.061805810779333115,Charrito_Log17_Pic_437.jpg
437,Charrito_Log17_Pic_438.jpg,0.74,-0.0005777633050456643,Charrito_Log17_Pic_438.jpg
438,Charrito_Log17_Pic_439.jpg,0.74,0.007578093558549881,Charrito_Log17_Pic_439.jpg
439,Charrito_Log17_Pic_440.jpg,0.72,-0.06003721430897713,Charrito_Log17_Pic_440.jpg
440,Charrito_Log17_Pic_441.jpg,0.72,-0.02873900718986988,Charrito_Log17_Pic_441.jpg
441,Charrito_Log17_Pic_442.jpg,0.72,-0.076927050948143,Charrito_Log17_Pic_442.jpg
442,Charrito_Log17_Pic_443.jpg,0.72,-0.032835688441991806,Charrito_Log17_Pic_443.jpg
443,Charrito_Log17_Pic_444.jpg,0.72,-0.17385108768939972,Charrito_Log17_Pic_444.jpg
444,Charrito_Log17_Pic_445.jpg,0.72,-0.05655019357800484,Charrito_Log17_Pic_445.jpg
445,Charrito_Log17_Pic_446.jpg,0.72,0.02420676499605179,Charrito_Log17_Pic_446.jpg
446,Charrito_Log17_Pic_447.jpg,0.74,0.05793784186244011,Charrito_Log17_Pic_447.jpg
447,Charrito_Log17_Pic_448.jpg,0.74,0.115707628428936,Charrito_Log17_Pic_448.jpg
448,Charrito_Log17_Pic_449.jpg,0.74,0.19548897445201874,Charrito_Log17_Pic_449.jpg
449,Charrito_Log17_Pic_450.jpg,0.74,0.09084523469209671,Charrito_Log17_Pic_450.jpg
450,Charrito_Log17_Pic_451.jpg,0.74,0.10921457409858704,Charrito_Log17_Pic_451.jpg
451,Charrito_Log17_Pic_452.jpg,0.74,0.13771866261959076,Charrito_Log17_Pic_452.jpg
452,Charrito_Log17_Pic_453.jpg,0.74,0.12916019558906555,Charrito_Log17_Pic_453.jpg
453,Charrito_Log17_Pic_454.jpg,0.74,0.10235483944416046,Charrito_Log17_Pic_454.jpg
454,Charrito_Log17_Pic_455.jpg,0.74,0.13059476017951965,Charrito_Log17_Pic_455.jpg
455,Charrito_Log17_Pic_456.jpg,0.74,0.2061534970998764,Charrito_Log17_Pic_456.jpg
456,Charrito_Log17_Pic_457.jpg,0.74,0.1282510757446289,Charrito_Log17_Pic_457.jpg
457,Charrito_Log17_Pic_458.jpg,0.76,0.187333345413208,Charrito_Log17_Pic_458.jpg
458,Charrito_Log17_Pic_459.jpg,0.76,0.20825648307800293,Charrito_Log17_Pic_459.jpg
459,Charrito_Log17_Pic_460.jpg,0.76,0.07549609988927841,Charrito_Log17_Pic_460.jpg
460,Charrito_Log17_Pic_461.jpg,0.74,0.01656501740217209,Charrito_Log17_Pic_461.jpg
461,Charrito_Log17_Pic_462.jpg,0.74,-0.14733271300792694,Charrito_Log17_Pic_462.jpg
462,Charrito_Log17_Pic_463.jpg,0.74,-0.08093616366386414,Charrito_Log17_Pic_463.jpg
463,Charrito_Log17_Pic_464.jpg,0.74,-0.06173023581504822,Charrito_Log17_Pic_464.jpg
464,Charrito_Log17_Pic_465.jpg,0.72,-0.027076268568634987,Charrito_Log17_Pic_465.jpg
465,Charrito_Log17_Pic_466.jpg,0.72,-0.04881524294614792,Charrito_Log17_Pic_466.jpg
466,Charrito_Log17_Pic_467.jpg,0.72,-0.00854476448148489,Charrito_Log17_Pic_467.jpg
467,Charrito_Log17_Pic_468.jpg,0.72,0.008949138224124908,Charrito_Log17_Pic_468.jpg
468,Charrito_Log17_Pic_469.jpg,0.72,0.02028018608689308,Charrito_Log17_Pic_469.jpg
469,Charrito_Log17_Pic_470.jpg,0.74,0.04574088007211685,Charrito_Log17_Pic_470.jpg
470,Charrito_Log17_Pic_471.jpg,0.74,0.09463026374578476,Charrito_Log17_Pic_471.jpg
471,Charrito_Log17_Pic_472.jpg,0.72,0.010537396185100079,Charrito_Log17_Pic_472.jpg
472,Charrito_Log17_Pic_473.jpg,0.72,-0.06078531965613365,Charrito_Log17_Pic_473.jpg
473,Charrito_Log17_Pic_474.jpg,0.72,-0.040533434599637985,Charrito_Log17_Pic_474.jpg
474,Charrito_Log17_Pic_475.jpg,0.72,-0.03424029424786568,Charrito_Log17_Pic_475.jpg
475,Charrito_Log17_Pic_476.jpg,0.72,-0.018906369805336,Charrito_Log17_Pic_476.jpg
476,Charrito_Log17_Pic_477.jpg,0.72,0.023248599842190742,Charrito_Log17_Pic_477.jpg
477,Charrito_Log17_Pic_478.jpg,0.72,0.010705224238336086,Charrito_Log17_Pic_478.jpg
478,Charrito_Log17_Pic_479.jpg,0.74,0.02638447843492031,Charrito_Log17_Pic_479.jpg
479,Charrito_Log17_Pic_480.jpg,0.74,0.04722478613257408,Charrito_Log17_Pic_480.jpg
480,Charrito_Log17_Pic_481.jpg,0.74,0.034738168120384216,Charrito_Log17_Pic_481.jpg
481,Charrito_Log17_Pic_482.jpg,0.74,0.01245152484625578,Charrito_Log17_Pic_482.jpg
482,Charrito_Log17_Pic_483.jpg,0.74,-0.002951011760160327,Charrito_Log17_Pic_483.jpg
483,Charrito_Log17_Pic_484.jpg,0.74,-0.032661572098731995,Charrito_Log17_Pic_484.jpg
484,Charrito_Log17_Pic_485.jpg,0.72,-0.056421369314193726,Charrito_Log17_Pic_485.jpg
485,Charrito_Log17_Pic_486.jpg,0.72,-0.06815855950117111,Charrito_Log17_Pic_486.jpg
486,Charrito_Log17_Pic_487.jpg,0.72,-0.06477205455303192,Charrito_Log17_Pic_487.jpg
487,Charrito_Log17_Pic_488.jpg,0.72,-0.0545218363404274,Charrito_Log17_Pic_488.jpg
488,Charrito_Log17_Pic_489.jpg,0.72,-0.039518702775239944,Charrito_Log17_Pic_489.jpg
489,Charrito_Log17_Pic_490.jpg,0.72,-0.041200149804353714,Charrito_Log17_Pic_490.jpg
490,Charrito_Log17_Pic_491.jpg,0.72,-0.0016262080753222108,Charrito_Log17_Pic_491.jpg
491,Charrito_Log17_Pic_492.jpg,0.72,-0.011635749600827694,Charrito_Log17_Pic_492.jpg
492,Charrito_Log17_Pic_493.jpg,0.72,0.01611541397869587,Charrito_Log17_Pic_493.jpg
493,Charrito_Log17_Pic_494.jpg,0.72,-0.014012401923537254,Charrito_Log17_Pic_494.jpg
494,Charrito_Log17_Pic_495.jpg,0.72,0.032066088169813156,Charrito_Log17_Pic_495.jpg
495,Charrito_Log17_Pic_496.jpg,0.74,0.04866555705666542,Charrito_Log17_Pic_496.jpg
496,Charrito_Log17_Pic_497.jpg,0.74,0.09615963697433472,Charrito_Log17_Pic_497.jpg
497,Charrito_Log17_Pic_498.jpg,0.74,-0.008422231301665306,Charrito_Log17_Pic_498.jpg
498,Charrito_Log17_Pic_499.jpg,0.74,0.011657608672976494,Charrito_Log17_Pic_499.jpg
499,Charrito_Log17_Pic_500.jpg,0.74,-0.022783976048231125,Charrito_Log17_Pic_500.jpg
500,Charrito_Log17_Pic_501.jpg,0.74,-0.0351114347577095,Charrito_Log17_Pic_501.jpg
501,Charrito_Log17_Pic_502.jpg,0.72,-0.051215264946222305,Charrito_Log17_Pic_502.jpg
502,Charrito_Log17_Pic_503.jpg,0.72,-0.08916550874710083,Charrito_Log17_Pic_503.jpg
503,Charrito_Log17_Pic_504.jpg,0.72,-0.08507618308067322,Charrito_Log17_Pic_504.jpg
504,Charrito_Log17_Pic_505.jpg,0.72,-0.12934160232543945,Charrito_Log17_Pic_505.jpg
505,Charrito_Log17_Pic_506.jpg,0.72,-0.13760238885879517,Charrito_Log17_Pic_506.jpg
506,Charrito_Log17_Pic_507.jpg,0.72,-0.17270153760910034,Charrito_Log17_Pic_507.jpg
507,Charrito_Log17_Pic_508.jpg,0.72,-0.19759051501750946,Charrito_Log17_Pic_508.jpg
508,Charrito_Log17_Pic_509.jpg,0.72,-0.20997756719589233,Charrito_Log17_Pic_509.jpg
509,Charrito_Log17_Pic_510.jpg,0.72,-0.25086498260498047,Charrito_Log17_Pic_510.jpg
510,Charrito_Log17_Pic_511.jpg,0.72,-0.24403490126132965,Charrito_Log17_Pic_511.jpg
511,Charrito_Log17_Pic_512.jpg,0.72,-0.2605886459350586,Charrito_Log17_Pic_512.jpg
512,Charrito_Log17_Pic_513.jpg,0.72,-0.22861967980861664,Charrito_Log17_Pic_513.jpg
513,Charrito_Log17_Pic_514.jpg,0.72,-0.28850364685058594,Charrito_Log17_Pic_514.jpg
514,Charrito_Log17_Pic_515.jpg,0.72,-0.2553536593914032,Charrito_Log17_Pic_515.jpg
515,Charrito_Log17_Pic_516.jpg,0.72,-0.14894556999206543,Charrito_Log17_Pic_516.jpg
516,Charrito_Log17_Pic_517.jpg,0.7,-0.2515096962451935,Charrito_Log17_Pic_517.jpg
517,Charrito_Log17_Pic_518.jpg,0.7,-0.21586281061172485,Charrito_Log17_Pic_518.jpg
518,Charrito_Log17_Pic_519.jpg,0.7,-0.14195498824119568,Charrito_Log17_Pic_519.jpg
